,index,1. open,2. high,3. low,4. close,5. volume,MACD,MACD_Signal,MACD_Hist,RSI,WILLR,ADX,MOM,Labels,Price Diffs
6426,1993-01-21,59.75,60.25,58.75,60.0,1646600.0,0.7318,1.1121,-0.3803,50.3085,-65.625,19.8858,-1.0,1,0.25
6427,1993-01-20,59.75,60.25,59.5,60.0,1417300.0,0.8624,1.2072,-0.3448,50.3085,-65.625,20.1527,-1.75,0,-0.25
6428,1993-01-19,59.75,60.5,59.25,59.75,2446800.0,1.0166,1.2934,-0.2768,49.6068,-68.75,20.8279,0.5,0,-0.5
6429,1993-01-18,59.5,60.0,58.0,59.5,2978900.0,1.224,1.3626,-0.1385,48.9372,-71.875,21.555,1.25,1,2.5
6430,1993-01-15,61.0,62.25,60.0,60.25,8059200.0,1.4965,1.3972,0.0993,50.8182,-62.5,22.0304,0.5,0,-0.75
6431,1993-01-14,64.0,65.25,63.75,65.0,3284000.0,1.7461,1.3724,0.3737,65.6604,-3.125,23.5445,6.25,0,-4.75
6432,1993-01-13,61.5,64.0,61.25,63.5,1782500.0,1.5556,1.2789,0.2767,62.444,-12.2191,22.7856,3.87,0,-2.5
6433,1993-01-12,62.75,63.75,61.5,61.5,3090700.0,1.4427,1.2097,0.2329,57.5175,-40.309,22.6231,2.0,0,-2.0
6434,1993-01-11,62.0,64.37,61.75,64.12,2444000.0,1.4811,1.1515,0.3296,68.438,-3.5112,22.4481,5.12,0,-2.5
6435,1993-01-08,60.75,63.0,59.75,62.25,2865500.0,1.2419,1.0691,0.1728,63.8947,-13.0435,22.0431,2.5,0,-1.75
6436,1993-01-07,61.75,62.5,60.63,61.0,2429800.0,1.1089,1.0259,0.0829,60.3522,-20.6897,22.3274,0.37,0,-0.63
6437,1993-01-06,60.75,62.0,60.5,61.75,2512500.0,1.0502,1.0052,0.045,63.8422,-3.3333,21.8711,2.12,1,3.25
6438,1993-01-05,58.0,59.25,57.25,59.25,1663000.0,0.8837,0.9939,-0.1102,55.9596,-29.6296,21.6349,1.0,1,4.0
6439,1993-01-04,59.5,60.0,57.75,58.25,1153000.0,0.913,1.0215,-0.1085,52.0794,-44.4444,23.1648,1.37,1,3.75
6440,1992-12-31,58.75,60.0,58.75,59.75,823500.0,1.0388,1.0486,-0.0098,59.3646,-22.2222,24.3816,4.75,1,3.0
6441,1992-12-30,59.75,59.75,58.75,58.75,898100.0,1.0315,1.0511,-0.0196,55.5121,-37.037,24.7516,2.37,1,1.0
6442,1992-12-29,59.5,60.75,59.5,59.63,1038200.0,1.1091,1.056,0.0531,60.1738,-24.0,25.318,2.38,1,1.13
6443,1992-12-28,59.25,59.75,59.25,59.5,629000.0,1.1024,1.0427,0.0597,59.7097,-25.9259,25.1891,2.0,1,1.25
6444,1992-12-24,60.0,60.0,59.0,59.0,410400.0,1.091,1.0278,0.0632,57.96,-33.3333,25.6835,1.75,0,-1.75
6445,1992-12-23,60.25,60.5,59.25,59.75,1003000.0,1.1115,1.012,0.0995,61.6916,-22.2222,26.2158,2.12,0,-1.5
6446,1992-12-22,59.75,61.25,59.75,60.63,2501500.0,1.0451,0.9871,0.058,66.3456,-9.1852,26.5616,2.5,0,-1.0
6447,1992-12-21,58.25,60.0,58.0,59.63,2286300.0,0.8556,0.9726,-0.117,63.4349,-6.7273,26.4798,1.88,1,0.75
6448,1992-12-18,57.5,59.25,57.25,58.25,2102300.0,0.7031,1.0018,-0.2987,58.8774,-21.0526,27.0981,1.37,1,2.25
6449,1992-12-17,55.25,57.5,55.25,56.88,2088100.0,0.6387,1.0765,-0.4378,53.539,-47.1111,28.2412,-0.62,1,4.0
6450,1992-12-16,56.25,57.0,54.5,55.0,2017200.0,0.6868,1.186,-0.4992,44.3303,-88.8889,30.0228,-2.25,1,4.5
6451,1992-12-15,56.75,57.0,55.5,56.38,1629800.0,0.9295,1.3108,-0.3812,51.2546,-74.8571,31.4949,-1.87,1,3.75
6452,1992-12-14,57.5,57.75,56.75,57.25,986700.0,1.0854,1.4061,-0.3207,56.413,-51.9288,33.864,-0.25,1,3.0
6453,1992-12-11,57.25,58.25,57.25,57.5,1073100.0,1.1799,1.4862,-0.3064,57.9698,-44.5104,35.3537,1.0,1,0.75
6454,1992-12-10,57.25,57.63,56.5,57.25,1251700.0,1.2579,1.5628,-0.3049,56.8645,-51.9288,36.4274,0.75,1,0.75
6455,1992-12-09,57.75,58.0,57.25,57.63,1423300.0,1.3646,1.6391,-0.2744,59.0565,-48.3204,38.0344,0.13,0,-2.0
6456,1992-12-08,57.75,58.75,57.75,58.13,1755700.0,1.4423,1.7077,-0.2654,61.9756,-34.25,38.9527,1.38,0,-3.25
6457,1992-12-07,56.75,57.75,56.75,57.75,1287700.0,1.4695,1.774,-0.3045,60.6013,-37.8788,39.36,0.25,0,-1.25
6458,1992-12-04,57.25,57.5,56.5,56.88,855200.0,1.5217,1.8501,-0.3285,57.322,-56.71,40.4382,-1.37,1,0.25
6459,1992-12-03,56.5,57.63,56.13,57.5,1674900.0,1.6546,1.9322,-0.2776,60.6632,-43.29,41.7715,-0.25,1,1.12
6460,1992-12-02,58.25,58.5,57.0,57.25,873000.0,1.7371,2.0016,-0.2645,59.7856,-48.7013,43.2073,2.0,0,-0.5
6461,1992-12-01,57.25,59.0,56.75,58.25,1162000.0,1.8426,2.0678,-0.2251,65.1878,-27.0563,43.8179,0.87,1,0.5
6462,1992-11-30,56.25,57.5,55.63,57.5,1433100.0,1.8487,2.1241,-0.2754,62.8499,-42.1053,44.4755,1.25,1,2.12
6463,1992-11-27,56.5,57.25,56.25,56.5,421400.0,1.9059,2.1929,-0.287,59.481,-63.1579,46.041,-0.38,1,0.5
6464,1992-11-25,57.0,57.25,56.0,56.5,1047700.0,2.0529,2.2647,-0.2117,59.481,-63.1579,47.0513,-0.25,1,0.5
6465,1992-11-24,57.0,57.5,56.5,57.5,1400200.0,2.2108,2.3176,-0.1068,64.5265,-28.5714,48.1393,1.25,0,-0.37
6466,1992-11-23,56.5,57.0,56.25,56.75,1363600.0,2.2783,2.3443,-0.0659,62.2993,-36.6667,48.7819,1.5,1,0.75
6467,1992-11-20,58.5,58.75,57.0,57.5,1388300.0,2.4078,2.3608,0.047,66.1561,-25.0,49.7078,1.75,0,-0.25
6468,1992-11-19,57.75,59.5,57.75,58.25,2147700.0,2.4616,2.349,0.1125,70.1911,-15.625,49.9093,3.25,0,-2.12
6469,1992-11-18,56.0,58.25,55.5,57.75,2721500.0,2.418,2.3209,0.0972,69.0215,-7.4074,49.2718,5.25,1,0.75
6470,1992-11-17,57.25,57.5,54.88,55.25,1507200.0,2.3782,2.2966,0.0817,62.1207,-44.4444,49.0109,3.25,1,1.12
6471,1992-11-16,56.25,57.75,56.0,57.38,603100.0,2.5474,2.2762,0.2712,75.4107,-11.6,49.0198,5.13,1,0.5
6472,1992-11-13,57.0,57.25,56.0,56.25,756700.0,2.5094,2.2084,0.301,72.5139,-26.6667,47.608,3.75,1,0.25
6473,1992-11-12,57.0,57.5,56.38,56.88,960700.0,2.5394,2.1331,0.4063,77.2237,-14.0513,46.2237,3.63,1,0.62
6474,1992-11-11,56.5,58.25,56.25,56.75,1253800.0,2.4767,2.0315,0.4452,76.9367,-15.0,44.2259,4.5,1,1.5
6475,1992-11-10,55.0,56.5,54.75,56.25,1091300.0,2.3738,1.9202,0.4536,75.8497,-3.0303,42.0745,4.75,1,0.75
6476,1992-11-09,56.0,56.0,54.75,55.25,1008300.0,2.2589,1.8068,0.452,73.5333,-14.7059,40.159,3.75,1,0.13
6477,1992-11-06,54.75,56.5,54.75,55.75,2356900.0,2.1811,1.6938,0.4873,76.9606,-8.8235,38.2293,7.0,1,1.25
6478,1992-11-05,52.5,55.0,52.5,55.0,2661200.0,1.9993,1.572,0.4273,75.3611,-0.0,36.1512,6.25,1,3.5
6479,1992-11-04,52.0,52.75,52.0,52.5,1267500.0,1.8144,1.4652,0.3492,68.6171,-20.0,34.3324,4.0,1,4.38
6480,1992-11-03,52.5,52.5,51.5,52.0,1006700.0,1.8067,1.3779,0.4288,66.9365,-22.8571,33.2382,2.87,1,4.75
6481,1992-11-02,52.5,52.75,51.75,52.25,1518700.0,1.8214,1.2707,0.5507,68.6432,-19.4444,32.1772,3.25,1,3.0
6482,1992-10-30,53.5,53.5,52.0,52.5,1159200.0,1.7883,1.133,0.6553,70.3079,-15.0,30.714,3.5,1,2.75
6483,1992-10-29,52.25,54.0,51.5,53.25,1909800.0,1.6945,0.9692,0.7253,75.4018,-6.9767,28.8237,7.75,1,3.25
6484,1992-10-28,51.25,52.75,50.75,52.25,1755300.0,1.4738,0.7879,0.6859,72.9779,-5.1282,26.788,6.25,1,1.75
6485,1992-10-27,51.5,52.5,51.0,51.5,1892500.0,1.2725,0.6164,0.6561,70.9868,-10.5263,25.0496,6.12,1,1.0
6486,1992-10-26,48.75,51.5,48.5,51.5,2238300.0,1.0734,0.4523,0.6211,70.9868,-0.0,23.1774,7.5,1,3.0
6487,1992-10-23,49.25,49.5,48.25,48.75,816300.0,0.8037,0.2971,0.5066,62.1753,-17.2414,21.5511,5.37,1,3.5
6488,1992-10-22,48.5,49.25,48.25,48.75,754200.0,0.7277,0.1704,0.5573,62.1753,-14.7059,20.7782,5.25,1,3.75
6489,1992-10-21,49.25,49.5,48.0,48.5,1020100.0,0.6202,0.0311,0.5891,61.2529,-17.6471,20.0891,4.75,1,3.5
6490,1992-10-20,49.0,50.0,48.5,49.13,2564700.0,0.4994,-0.1162,0.6156,64.9599,-10.2353,19.3471,4.38,1,2.25
6491,1992-10-19,49.0,49.25,48.5,49.0,1750400.0,0.2738,-0.2701,0.5439,64.5488,-6.25,18.056,5.5,1,2.5
6492,1992-10-16,46.75,49.5,46.5,49.0,4029900.0,-0.0049,-0.4061,0.4012,64.5488,-6.25,17.0278,5.25,1,2.0
6493,1992-10-15,45.75,46.0,45.25,45.5,673400.0,-0.3605,-0.5064,0.1459,51.2798,-15.7895,15.9205,1.25,1,3.0
6494,1992-10-14,45.25,46.25,45.0,46.0,854700.0,-0.4528,-0.5429,0.09,53.9589,-10.0,16.9525,0.87,1,3.25
6495,1992-10-13,44.75,46.0,44.0,45.38,1314100.0,-0.615,-0.5654,-0.0496,51.0119,-37.92,18.0637,0.5,1,4.0
6496,1992-10-12,43.25,44.25,43.25,44.0,639600.0,-0.7499,-0.553,-0.1969,43.5433,-60.0,19.446,-0.75,1,5.25
6497,1992-10-09,43.5,44.0,43.0,43.38,524500.0,-0.7707,-0.5037,-0.2669,39.7086,-69.92,19.3205,-2.12,1,5.5
6498,1992-10-08,44.0,44.25,43.0,43.5,1133700.0,-0.7228,-0.437,-0.2859,40.1994,-68.0,18.919,-2.75,1,3.5
6499,1992-10-07,45.0,45.25,43.5,43.75,1011700.0,-0.6635,-0.3655,-0.298,41.184,-64.0,18.4865,-3.75,1,1.75
6500,1992-10-06,43.75,45.0,42.75,44.75,1012900.0,-0.6035,-0.291,-0.3125,45.3056,-48.0,18.322,-1.0,1,2.25
6501,1992-10-05,43.25,43.75,41.5,43.5,2365700.0,-0.6201,-0.2129,-0.4072,38.1171,-70.3704,17.9157,-3.0,1,2.5
6502,1992-10-02,44.5,44.75,43.0,43.75,1013800.0,-0.5049,-0.1111,-0.3938,39.0708,-88.0,16.2475,-2.75,1,0.25
6503,1992-10-01,44.75,45.13,44.25,44.25,1095800.0,-0.376,-0.0126,-0.3633,40.9746,-92.0,15.2339,-1.75,0,-1.25
6504,1992-09-30,45.0,45.5,44.5,45.13,893300.0,-0.2569,0.0782,-0.335,44.52,-77.92,14.9568,-1.87,0,-1.5
6505,1992-09-29,44.5,45.5,44.0,44.88,1404200.0,-0.1907,0.1619,-0.3527,43.224,-81.92,14.8372,-3.37,0,-0.5
6506,1992-09-28,45.0,45.0,43.75,44.75,1335000.0,-0.078,0.2501,-0.3282,42.5764,-84.0,14.7084,-4.75,0,-1.0
6507,1992-09-25,46.25,46.5,45.25,45.5,1227400.0,0.0801,0.3321,-0.252,45.3476,-94.7368,14.1038,-2.13,0,-3.75
6508,1992-09-24,47.25,47.75,46.25,46.25,1121900.0,0.2045,0.3952,-0.1907,48.2647,-78.9474,14.4612,-3.0,0,-3.25
6509,1992-09-23,46.0,47.5,45.5,47.5,1106900.0,0.2839,0.4428,-0.1589,53.601,-52.6316,15.4855,-1.5,0,-1.25
6510,1992-09-22,46.75,46.75,45.25,45.75,995900.0,0.2538,0.4825,-0.2287,45.8126,-89.4737,16.5524,-2.0,0,-0.75
6511,1992-09-21,46.75,47.75,46.25,46.5,800700.0,0.3899,0.5397,-0.1498,49.0919,-73.6842,17.0414,-0.75,0,-2.25
6512,1992-09-18,45.75,46.88,45.25,46.5,1032200.0,0.4816,0.5772,-0.0956,49.0919,-66.6667,18.3303,-1.25,0,-1.5
6513,1992-09-17,47.25,47.25,45.38,46.0,1539600.0,0.5916,0.6011,-0.0094,46.9073,-66.6667,18.9639,-2.5,0,-0.13
6514,1992-09-16,47.75,48.25,46.5,47.0,1595700.0,0.7744,0.6034,0.1709,50.9693,-50.0,19.7476,0.5,0,-0.25
6515,1992-09-15,49.25,49.25,47.75,48.25,1951100.0,0.8945,0.5607,0.3338,56.665,-25.9259,21.0097,2.25,0,-2.25
6516,1992-09-14,49.0,50.0,48.5,49.5,1916800.0,0.9076,0.4773,0.4303,63.2256,-7.4074,21.1002,4.5,0,-3.25
6517,1992-09-11,49.0,49.25,47.5,47.63,1606100.0,0.7838,0.3697,0.4141,56.1775,-29.92,20.2979,3.13,0,-1.25
6518,1992-09-10,48.0,49.5,47.5,49.25,2037300.0,0.8048,0.2661,0.5387,66.4174,-4.0,19.9588,5.0,0,-2.25
6519,1992-09-09,48.0,49.25,47.75,49.0,1403600.0,0.655,0.1315,0.5235,65.5167,-4.1667,19.5936,4.62,0,-2.37
6520,1992-09-08,46.75,48.0,46.5,47.75,625000.0,0.4797,0.0006,0.4791,60.6119,-25.0,19.2003,4.5,0,0.0
6521,1992-09-04,48.25,48.25,46.75,47.25,564600.0,0.3762,-0.1192,0.4954,58.4149,-33.3333,19.6652,2.62,1,1.0
6522,1992-09-03,49.0,49.25,47.75,47.75,1891600.0,0.2895,-0.243,0.5325,61.6057,-25.0,19.9106,3.0,1,0.75
6523,1992-09-02,46.5,48.75,46.5,48.5,1695500.0,0.1238,-0.3762,0.5,66.6787,-4.5455,19.0798,4.0,1,1.0
6524,1992-09-01,46.25,46.5,45.75,46.5,538300.0,-0.1659,-0.5012,0.3353,58.1441,-0.0,18.5058,1.75,1,1.75
6525,1992-08-31,45.0,46.25,44.75,46.0,1081400.0,-0.3295,-0.585,0.2554,55.498,-8.3333,19.7851,1.25,1,3.0
6526,1992-08-28,44.25,45.25,44.0,45.0,546800.0,-0.4828,-0.6488,0.1661,49.5783,-20.0,21.1803,0.25,1,2.5
6527,1992-08-27,44.75,45.13,44.25,44.5,738800.0,-0.5695,-0.6904,0.1209,46.2592,-40.0,21.4801,-0.25,1,2.5
6528,1992-08-26,44.25,44.5,43.25,44.25,1080900.0,-0.621,-0.7206,0.0996,44.565,-31.25,22.0386,0.12,1,4.5
6529,1992-08-25,43.25,44.5,43.25,44.38,1181800.0,-0.6522,-0.7455,0.0933,45.2539,-28.0,21.8065,0.88,1,3.25
6530,1992-08-24,44.25,44.75,43.25,43.25,1358700.0,-0.6958,-0.7688,0.073,37.4498,-56.25,21.5566,-0.88,1,2.5
6531,1992-08-21,44.75,45.25,44.0,44.63,977400.0,-0.6263,-0.7871,0.1608,44.671,-26.3529,21.2874,1.25,1,0.75
6532,1992-08-20,44.75,45.0,44.25,44.75,972400.0,-0.6689,-0.8273,0.1583,45.3775,-43.4783,21.5706,0.75,0,-0.25
6533,1992-08-19,44.63,45.25,44.5,44.5,1522700.0,-0.7259,-0.8668,0.1409,43.6536,-50.0,21.8756,-0.25,0,-0.25
6534,1992-08-18,44.5,45.25,44.5,44.75,1002800.0,-0.7626,-0.9021,0.1395,44.9716,-45.8333,22.3906,-0.75,0,-1.25
6535,1992-08-17,44.25,44.75,43.75,44.75,1149200.0,-0.8238,-0.937,0.1132,44.9716,-48.0,22.9451,-1.0,0,-0.5
6536,1992-08-14,45.0,45.25,44.5,44.75,1215200.0,-0.8899,-0.9653,0.0754,44.9716,-48.0,23.0688,-2.0,0,-1.25
6537,1992-08-13,44.5,45.5,44.25,44.75,1526700.0,-0.9613,-0.9841,0.0228,44.9716,-48.0,23.6887,-2.5,0,-0.25
6538,1992-08-12,43.75,44.25,43.25,44.13,1083800.0,-1.0385,-0.9898,-0.0487,41.7276,-57.92,24.3562,-3.12,1,1.0
6539,1992-08-11,44.5,44.5,43.0,43.5,1083100.0,-1.0588,-0.9777,-0.0811,38.2955,-68.0,23.9192,-3.0,1,1.5
6540,1992-08-10,43.25,44.5,43.0,44.13,816500.0,-1.0051,-0.9574,-0.0477,40.5111,-57.92,23.4485,-1.12,1,1.5
6541,1992-08-07,42.0,43.75,41.5,43.38,1956800.0,-0.9862,-0.9454,-0.0407,36.4465,-69.92,22.9416,-2.5,1,2.25
6542,1992-08-06,44.25,44.5,42.75,44.0,2303300.0,-0.8713,-0.9352,0.064,38.4638,-75.0,21.7259,-0.75,1,1.75
6543,1992-08-05,45.5,45.5,44.5,44.75,1243400.0,-0.7751,-0.9512,0.1762,41.0138,-75.0,20.9614,0.5,0,-0.25
6544,1992-08-04,45.0,45.75,44.75,45.5,1068900.0,-0.7174,-0.9953,0.2779,43.7043,-66.6667,21.0681,-0.25,0,-1.5
6545,1992-08-03,46.75,47.25,45.5,45.75,612000.0,-0.7097,-1.0648,0.3551,44.6101,-61.9048,21.3317,1.0,0,-2.5
6546,1992-07-31,47.25,47.5,46.75,46.75,809900.0,-0.715,-1.1535,0.4385,48.3306,-42.8571,22.07,1.75,0,-3.75
6547,1992-07-30,47.25,47.5,46.75,47.25,1231200.0,-0.8132,-1.2632,0.45,50.2774,-33.3333,23.7133,-1.5,0,-5.25
6548,1992-07-29,46.63,47.75,46.5,47.25,2239000.0,-0.9776,-1.3757,0.3981,50.2774,-33.3333,25.483,-0.75,0,-3.75
6549,1992-07-28,45.5,46.5,45.25,46.5,1198600.0,-1.1732,-1.4752,0.302,47.5445,-47.619,27.3888,-1.0,0,-0.75
6550,1992-07-27,45.75,46.5,45.25,45.25,21400.0,-1.3294,-1.5507,0.2213,42.6679,-71.4286,28.5803,-1.75,0,-0.5
6551,1992-07-24,44.5,46.25,44.0,45.88,1205100.0,-1.3822,-1.606,0.2238,44.6087,-56.7273,29.8636,0.13,1,1.5
6552,1992-07-23,44.5,44.75,43.75,44.75,1531400.0,-1.4937,-1.662,0.1683,40.0682,-77.2727,31.0773,-1.13,1,3.0
6553,1992-07-22,45.25,45.5,44.0,44.25,1446200.0,-1.4991,-1.704,0.2049,37.9794,-86.3636,31.3126,-1.5,1,2.75
6554,1992-07-21,45.5,46.25,45.0,45.75,1178100.0,-1.4334,-1.7553,0.3219,42.0634,-62.5,31.6726,1.5,1,1.5
6555,1992-07-20,44.75,45.25,44.0,44.75,1715400.0,-1.4814,-1.8357,0.3544,37.9316,-79.1667,32.4953,-1.5,1,1.25
6556,1992-07-17,45.0,46.0,44.63,45.0,3782500.0,-1.4192,-1.9243,0.5051,38.5702,-75.0,32.6639,-1.25,1,0.62
6557,1992-07-16,47.75,49.0,47.25,48.75,1248200.0,-1.3447,-2.0506,0.7058,50.384,-12.5,33.0987,-0.25,0,-3.25
6558,1992-07-15,47.5,49.0,47.25,48.0,1557700.0,-1.6119,-2.2271,0.6151,47.3915,-25.0,34.8194,0.0,0,-3.5
6559,1992-07-14,47.0,48.0,47.0,47.5,1124900.0,-1.8531,-2.3808,0.5277,45.351,-33.3333,36.6724,0.75,0,-3.0
6560,1992-07-13,45.75,47.13,45.25,47.0,1121100.0,-2.0831,-2.5128,0.4296,43.3093,-41.6667,37.9931,1.75,0,-0.25
6561,1992-07-10,46.0,46.25,44.88,45.75,1283900.0,-2.2955,-2.6202,0.3247,37.9256,-55.5556,38.7867,0.12,0,-0.88
6562,1992-07-09,46.0,46.5,45.75,45.88,1480300.0,-2.4059,-2.7013,0.2955,38.2766,-53.6296,38.9674,-0.12,0,-1.12
6563,1992-07-08,44.0,45.75,44.0,45.75,1749600.0,-2.525,-2.7752,0.2502,37.7416,-55.5556,39.4907,0.5,1,3.25
6564,1992-07-07,46.25,46.25,43.5,44.25,1849000.0,-2.6271,-2.8378,0.2107,31.3665,-77.7778,39.4758,0.0,1,3.75
6565,1992-07-06,46.5,46.75,45.5,46.25,1089300.0,-2.5664,-2.8905,0.324,35.9204,-62.1622,39.4599,1.5,1,1.5
6566,1992-07-02,49.0,49.0,45.75,46.25,2291500.0,-2.6553,-2.9715,0.3161,35.9204,-68.8889,40.141,1.0,0,-0.5
6567,1992-07-01,48.0,49.5,47.75,49.0,1281500.0,-2.7302,-3.0505,0.3203,43.3887,-48.9796,40.9694,1.5,0,-2.87
6568,1992-06-30,46.75,48.25,46.5,48.0,1726300.0,-3.066,-3.1306,0.0645,39.1142,-57.1429,42.6883,-1.25,0,-0.75
6569,1992-06-29,45.75,47.13,45.25,46.75,1682400.0,-3.3483,-3.1467,-0.2015,33.2657,-67.3469,43.6554,-5.88,0,-1.25
6570,1992-06-26,45.75,46.0,44.5,45.25,985400.0,-3.5325,-3.0963,-0.4362,25.2664,-79.5918,43.8196,-9.38,0,-1.0
6571,1992-06-25,46.5,46.5,45.25,45.63,1434000.0,-3.5636,-2.9873,-0.5763,25.9995,-76.4898,43.0223,-8.25,1,0.25
6572,1992-06-24,45.5,46.0,45.25,46.0,1884500.0,-3.5901,-2.8432,-0.7469,26.7,-74.0,42.3694,-7.75,1,0.5
6573,1992-06-23,45.0,45.5,44.5,45.25,2781700.0,-3.6093,-2.6565,-0.9529,22.7845,-80.0,41.2293,-8.75,1,3.25
6574,1992-06-22,44.0,44.75,42.75,44.25,3481600.0,-3.5051,-2.4183,-1.0868,17.3162,-89.0909,39.5655,-10.0,1,3.75
6575,1992-06-19,46.0,46.0,43.75,44.75,3816400.0,-3.2192,-2.1466,-1.0727,17.9049,-92.7273,37.1113,-10.13,1,1.5
6576,1992-06-18,47.5,49.0,44.75,45.25,3872500.0,-2.8584,-1.8784,-0.98,18.4886,-96.6102,34.6219,-9.25,0,-0.25
6577,1992-06-17,49.0,49.25,47.0,47.5,2716500.0,-2.4073,-1.6334,-0.7739,21.4042,-96.3316,32.1045,-6.63,0,-1.75
6578,1992-06-16,51.75,52.0,48.75,49.25,3262100.0,-2.0255,-1.4399,-0.5856,24.1553,-95.7912,29.8208,-7.25,0,-3.5
6579,1992-06-15,54.0,54.0,52.5,52.63,1689200.0,-1.6869,-1.2935,-0.3934,31.3917,-98.401,27.7731,-4.87,0,-8.0
6580,1992-06-12,54.5,55.0,54.25,54.63,861700.0,-1.5744,-1.1952,-0.3792,37.5769,-84.1515,26.8627,-5.12,0,-11.5
6581,1992-06-11,53.75,54.25,53.5,53.88,1254600.0,-1.6115,-1.1004,-0.5111,32.9785,-94.6704,26.8166,-5.62,0,-9.75
6582,1992-06-10,54.0,54.75,53.5,53.75,1130400.0,-1.5591,-0.9726,-0.5865,32.1744,-96.4937,25.9139,-6.5,0,-8.75
6583,1992-06-09,54.25,54.25,53.5,54.0,904300.0,-1.4563,-0.826,-0.6303,32.8788,-92.9874,24.9418,-5.25,0,-6.5
6584,1992-06-08,55.0,55.0,54.0,54.25,931600.0,-1.3293,-0.6684,-0.6609,33.5612,-89.6552,23.3338,-5.25,0,-5.25
6585,1992-06-05,54.75,55.25,54.25,54.88,1006500.0,-1.1734,-0.5032,-0.6702,35.2742,-82.75,21.8162,-4.25,0,-1.75
6586,1992-06-04,54.25,54.75,53.5,54.5,1608500.0,-1.0214,-0.3356,-0.6858,33.3694,-87.5,20.2889,-5.5,1,0.75
6587,1992-06-03,56.5,56.5,54.0,54.13,2683700.0,-0.7739,-0.1642,-0.6097,31.548,-98.5556,18.1259,-5.25,0,-0.5
6588,1992-06-02,57.5,57.5,56.25,56.5,1390000.0,-0.409,-0.0118,-0.3973,37.6732,-93.1034,15.9798,-3.88,0,-2.75
6589,1992-06-01,57.25,59.5,56.0,57.5,2214700.0,-0.1787,0.0875,-0.2663,40.775,-79.3103,14.6621,-3.13,0,-2.5
6590,1992-05-29,59.75,60.63,59.5,59.75,1591500.0,0.016,0.1541,-0.1381,49.2463,-77.7778,13.243,-1.63,0,-5.5
6591,1992-05-28,60.0,60.25,59.0,59.5,1136100.0,0.0353,0.1886,-0.1534,48.1345,-83.3333,14.1466,-3.25,0,-4.75
6592,1992-05-27,59.25,60.25,59.0,60.25,1375800.0,0.0848,0.227,-0.1422,51.2626,-66.6667,14.7292,-2.0,0,-5.5
6593,1992-05-26,59.5,59.75,58.75,59.25,853700.0,0.0703,0.2625,-0.1922,46.9981,-88.8889,15.3565,-3.0,0,-4.75
6594,1992-05-22,59.0,59.75,59.0,59.5,414900.0,0.1527,0.3106,-0.1578,47.9725,-83.3333,15.5387,-2.5,0,-2.75
6595,1992-05-21,60.25,60.25,58.75,59.13,1229400.0,0.2302,0.35,-0.1198,46.4466,-91.5556,15.9274,-1.62,0,-2.75
6596,1992-05-20,59.75,60.25,59.25,60.0,1546500.0,0.3635,0.38,-0.0165,49.6244,-65.0,16.3459,-1.75,1,0.25
6597,1992-05-19,60.75,60.75,59.0,59.38,1175700.0,0.4397,0.3841,0.0556,47.2355,-57.3333,17.1558,-1.12,0,0.0
6598,1992-05-18,61.5,61.5,60.0,60.38,1152600.0,0.5936,0.3702,0.2234,50.8469,-31.8889,18.0279,-0.12,0,-1.0
6599,1992-05-15,61.0,61.25,60.5,60.63,1083100.0,0.6797,0.3143,0.3654,51.7656,-25.561,19.1462,1.38,0,-1.75
6600,1992-05-14,62.75,63.0,60.25,61.38,1401100.0,0.7542,0.223,0.5312,54.5094,-18.2439,19.9677,1.25,0,-1.25
6601,1992-05-13,62.5,63.25,62.25,62.75,870300.0,0.762,0.0902,0.6718,59.8941,-4.878,20.8524,5.75,0,-3.5
6602,1992-05-12,62.25,63.0,61.75,62.25,687900.0,0.6214,-0.0778,0.6992,58.5049,-7.5,20.1461,8.0,0,-2.5
6603,1992-05-11,62.0,62.75,61.5,62.25,811600.0,0.4837,-0.2526,0.7363,58.5049,-6.3765,19.5127,6.5,0,-2.5
6604,1992-05-08,61.5,62.88,61.0,62.0,1774100.0,0.301,-0.4367,0.7377,57.8759,-8.9069,18.954,5.5,0,-1.0
6605,1992-05-07,61.5,62.25,60.5,60.75,1538900.0,0.0889,-0.6211,0.7099,54.6866,-16.2162,18.3524,3.75,0,0.0
6606,1992-05-06,60.75,62.13,60.5,61.75,1589200.0,-0.0559,-0.7985,0.7426,57.9456,-4.1621,17.9931,4.12,0,-0.25
6607,1992-05-05,60.5,60.63,59.5,60.5,1607900.0,-0.3417,-0.9842,0.6425,54.8205,-9.0909,17.6603,4.25,1,2.75
6608,1992-05-04,59.5,61.25,59.25,60.5,1100300.0,-0.5743,-1.1448,0.5706,54.8205,-9.0909,18.0114,3.75,1,2.5
6609,1992-05-01,60.0,60.75,58.25,59.25,1199800.0,-0.8627,-1.2875,0.4247,51.7274,-20.6853,18.3896,0.25,1,3.25
6610,1992-04-30,57.25,60.25,56.5,60.13,2323800.0,-1.0911,-1.3936,0.3026,54.1509,-9.5178,19.033,-0.37,1,4.5
6611,1992-04-29,54.25,57.0,54.25,57.0,1775900.0,-1.4563,-1.4693,0.013,45.7575,-49.2386,19.9608,-1.75,1,6.25
6612,1992-04-28,55.25,55.75,53.0,54.25,1554700.0,-1.5825,-1.4725,-0.11,36.2339,-84.1371,20.19,-2.25,1,7.5
