,1. open,2. high,3. low,4. close,5. adjusted close,8. split coefficient,MACD_Hist,MACD,MACD_Signal,RSI,WILLR,ADX,MOM,Labels,Price Diffs,Price Diff Labels
193,156.055,158.0,155.1,155.9,154.12,1.0,0.2393,-0.8017,-1.041,49.82,-23.7557,15.4799,2.76,1,0.08,5
194,155.81,156.73,155.485,155.84,154.0607,1.0,0.1552,-0.9456,-1.1008,49.6233,-26.5934,16.1947,5.29,1,3.88,6
195,154.97,155.49,154.56,155.3,153.5268,1.0,0.0303,-1.1093,-1.1396,47.917,-42.1301,17.2895,3.41,1,5.11,7
196,154.18,155.44,154.05,155.39,153.6158,1.0,-0.1,-1.2472,-1.1472,48.1695,-45.0617,17.798,2.0,1,4.44,6
197,153.63,153.86,152.46,153.48,151.7276,1.0,-0.292,-1.4141,-1.1222,42.1638,-63.4208,18.3183,-2.59,1,3.47,6
198,154.01,155.09,153.91,154.48,152.7162,1.0,-0.363,-1.4122,-1.0492,44.6808,-54.9534,17.9901,-4.25,1,1.5,6
199,154.26,154.45,152.72,153.81,152.0538,1.0,-0.5326,-1.4911,-0.9584,42.5471,-60.6266,18.2159,-4.86,1,2.71,6
200,153.21,154.13,152.0,154.12,152.3603,1.0,-0.6765,-1.5018,-0.8253,43.263999999999996,-66.4865,18.0916,-5.76,1,1.76,6
201,153.89,154.28,152.7,153.28,151.5299,1.0,-0.8690000000000001,-1.5252,-0.6561,40.7519,-72.1622,17.7765,-5.0,1,2.53,6
202,153.8,154.7189,153.54,154.23,152.469,1.0,-1.0085,-1.4473,-0.4389,42.7392,-65.7432,17.6861,-5.42,1,1.06,6
203,151.78,153.92,151.69,153.14,151.3915,1.0,-1.2369,-1.4237,-0.1868,39.6012,-73.1081,17.8917,-7.72,1,2.22,6
204,149.99,151.83,149.16,150.55,148.8311,1.0,-1.3842,-1.2617,0.1225,31.2932,-90.6081,17.7164,-10.95,1,2.9,6
205,152.02,152.27,150.56,151.89,150.1558,1.0,-1.2415,-0.773,0.4685,33.5075,-90.2849,16.3976,-6.74,1,2.56,6
206,155.8,155.8,152.75,153.39,151.6386,1.0,-1.0533,-0.2744,0.7789,36.1676,-94.7498,15.3897,-7.87,1,0.42,5
207,157.9,158.26,153.83,156.07,154.28799999999998,1.0,-0.8290000000000001,0.2133,1.0422,41.6537,-79.83800000000001,15.0406,-5.84,0,-1.93,3
208,159.51,159.77,158.44,158.73,156.9177,1.0,-0.6897,0.5597,1.2495,48.4234,-88.3357,15.0729,-3.35,0,-5.39,2
209,160.11,160.5,157.995,158.67,156.8583,1.0,-0.6989,0.7229,1.4219,48.2472,-89.1892,15.015999999999998,-5.38,0,-4.39,3
210,158.47,160.97,158.0,159.88,158.0545,1.0,-0.6697,0.9269,1.5966,51.5442,-71.9772,14.9547,-4.12,0,-6.66,2
211,158.99,159.4,158.09,158.28,156.4728,1.0,-0.7136,1.0505,1.7641,47.1061,-94.7368,14.8857,-5.07,0,-7.64,2
212,159.87,159.96,157.91,159.65,157.8272,1.0,-0.5865,1.3559,1.9424,50.8059,-75.2489,15.5086,-3.26,0,-7.67,2
213,162.61,163.96,158.77,160.86,159.0233,1.0,-0.5026,1.5865,2.0891,54.3038,-63.6505,16.1793,-0.61,0,-7.38,2
214,160.5,162.05,159.89,161.5,159.656,1.0,-0.4802,1.7345,2.2147,56.2043,-49.711000000000006,16.4614,1.64,0,-5.37,2
215,160.86,161.15,158.53,158.63,156.8188,1.0,-0.5017,1.8331,2.3348,48.733000000000004,-64.1919,17.6014,-0.64,1,0.1,5
216,162.09,162.24,160.36,161.26,159.4188,1.0,-0.2357,2.2245,2.4602,57.0085,-37.4368,18.6466,1.28,0,-2.56,3
217,162.71,162.99,160.52,161.91,160.0613,1.0,-0.0953,2.4239,2.5191,59.3203,-30.8243,19.4906,2.13,0,-2.01,3
218,163.75,164.25,160.56,162.08,160.2294,1.0,0.034,2.5769,2.5429,59.9103,-29.0949,20.3168,4.87,0,-3.76,3
219,164.8,164.94,163.63,164.05,162.1769,1.0,0.183,2.7175,2.5344,67.0908,-9.054,21.1871,6.55,0,-4.35,3
220,163.64,164.52,163.48,164.0,162.1275,1.0,0.1681,2.6567,2.4887,66.9976,-5.5261,20.4606,6.14,0,-3.1,3
221,163.8,163.89,162.61,163.35,161.4849,1.0,0.099,2.5457,2.4467,65.8291,-6.1504,19.8162,2.4,0,-1.83,3
222,160.1,163.12,160.0,162.91,161.0499,1.0,0.0112,2.4331,2.4219,65.0514,-2.4735,19.3267,1.31,0,-4.23,3
223,160.14,162.0,159.93,161.47,159.6264,1.0,-0.1203,2.2988,2.4191,62.4543,-13.198,19.0511,1.62,0,-0.21,4
224,159.65,160.56,159.27,159.86,158.0348,1.0,-0.2085,2.2406,2.4492,59.3155,-33.6294,19.1315,2.38,1,2.03,6
225,160.43,160.74,158.55,159.27,157.4515,1.0,-0.2036,2.2977,2.5013,58.1243,-41.1168,19.7364,3.95,1,2.78,6
226,159.07,160.47,158.88,159.98,158.1534,1.0,-0.1551,2.3971,2.5522,60.0903,-32.1066,20.387999999999998,-1.08,1,4.02,6
227,158.23,160.0,158.02,159.78,157.9557,1.0,-0.1741,2.4169,2.591,59.7341,-34.6447,20.9483,-0.3,1,4.17,6
228,157.5,157.89,155.1101,157.21,155.415,1.0,-0.2072,2.4274,2.6345,54.9339,-67.2589,21.701,-1.6,1,6.07,7
229,157.86,159.5,156.72,157.5,155.7017,1.0,-0.0192,2.6671,2.6863,55.6287,-35.5319,23.2126,1.11,1,5.35,7
230,160.52,160.71,157.84,157.86,156.0576,1.0,0.2136,2.9047,2.6911,56.4519,-32.3366,24.2252,2.29,1,3.57,6
231,161.94,162.51,160.15,160.95,159.1123,1.0,0.4914,3.1291,2.6377,63.9994,-10.8484,24.8641,3.81,0,-1.08,3
232,160.66,162.195,160.14,161.6,159.7549,1.0,0.5405,3.0554,2.5149,65.7157,-3.9946,24.5378,11.55,0,-2.3,3
233,159.32,160.21,158.75,159.85,158.0249,1.0,0.47100000000000003,2.8507,2.3797,63.2521,-13.627,24.266,11.12,1,0.13,5
234,156.6,158.5728,156.07,157.48,155.6819,1.0,0.4641,2.7261,2.262,59.6015,-29.9381,24.4908,7.98,1,2.27,6
235,159.9,160.0,154.63,155.32,153.5466,1.0,0.6229,2.7688,2.146,55.8934,-44.8039,25.1997,4.76,1,1.87,6
236,159.26,161.27,159.11,161.06,158.5778,1.0,1.0127,3.0029,1.9903,72.26,-5.2994,25.9632,7.6,0,-2.88,3
237,158.6,161.83,158.27,160.08,157.6129,1.0,0.9366,2.6736,1.7371,70.9095,-12.044,24.8119,7.34,0,-1.56,3
238,157.06,158.92,156.6701,158.81,156.3625,1.0,0.8113,2.3142,1.5029,69.0993,-7.5502,23.5719,6.72,1,2.75,6
239,156.07,157.4,155.69,156.39,153.9798,1.0,0.6511,1.9512,1.3001,65.27600000000001,-26.988000000000003,22.8836,6.12,1,5.78,7
240,157.05,157.21,155.02,155.57,153.1724,1.0,0.5684,1.7058,1.1373,63.8695,-33.5743,22.5276,5.23,1,4.85,6
241,159.28,159.75,156.16,157.14,154.7183,1.0,0.456,1.4512,0.9952,68.8261,-20.9639,22.1926,6.12,1,0.96,5
242,149.1,150.22,148.41,150.05,147.7375,1.0,0.0641,0.9454,0.8813,53.7873,-46.0819,21.3354,-0.03,1,5.81,7
243,149.9,150.33,148.13,148.73,146.4379,1.0,0.1426,1.0078,0.8652,49.5825,-57.361000000000004,22.1955,-0.83,1,12.14,8
244,149.89,150.23,149.19,149.5,147.196,1.0,0.3778,1.2073,0.8296,52.1528,-46.7222,23.1217,0.46,1,10.42,8
245,153.75,153.99,147.3,150.56,148.2397,1.0,0.6309,1.3659999999999999,0.7351,55.8541,-32.2976,24.5805,2.79,1,8.12,7
246,153.35,153.93,153.06,153.46,151.095,1.0,0.8633,1.4407,0.5774,68.1392,-4.2611,26.1515,7.72,1,2.88,6
247,151.8,153.84,151.8,152.74,150.3861,1.0,0.8582,1.2198,0.3616,66.4373,-9.6238,25.1284,7.21,1,2.79,6
248,150.58,152.44,149.9,152.09,149.7461,1.0,0.8465,0.9935,0.147,64.86399999999999,-3.4895,24.0576,7.03,1,4.97,6
249,149.99,150.44,148.88,150.27,147.9541,1.0,0.8209,0.7563,-0.0646,59.9871,-15.7556,23.4023,6.09,0,-0.22,4
250,151.5,151.74,150.19,150.34,148.023,1.0,0.8977,0.6279,-0.2698,60.286,-15.0054,23.5469,7.61,0,-1.59,3
251,150.48,151.42,149.95,151.02,148.6926,1.0,0.9420000000000001,0.4478,-0.4942,63.1226,-4.3764,22.6672,6.93,0,-1.5,3
252,149.2,150.13,148.67,150.08,147.7671,1.0,0.8719,0.1421,-0.7297,60.7521,-9.5128,21.8487,6.58,1,0.47,5
253,148.82,150.9,148.57,149.56,147.2551,1.0,0.7933,-0.1544,-0.9477,59.412,-15.5452,21.515,5.54,1,3.84,6
254,147.97,149.33,147.33,149.04,146.7431,1.0,0.6684,-0.4777,-1.146,58.0829,-4.1135,21.1557,5.36,1,3.64,6
255,145.5,148.49,145.44,147.77,145.4927,1.0,0.4828,-0.8304,-1.3131,54.7203,-11.5942,21.4851,1.94,1,4.25,6
256,145.87,146.18,144.82,145.74,143.4939,1.0,0.2946,-1.1392,-1.4338,48.6004,-42.3333,22.2676,2.01,1,4.46,6
257,144.73,145.85,144.38,145.53,143.2872,1.0,0.1974,-1.31,-1.5075,47.9243,-45.8333,23.4457,-0.29,1,4.74,6
258,144.11,145.95,143.37,145.06,142.8244,1.0,0.0691,-1.4877,-1.5568,46.4607,-53.6667,24.4833,-1.22,1,5.87,7
259,142.9,144.75,142.9,144.18,141.958,1.0,-0.0709,-1.645,-1.5741,43.7102,-68.3333,25.6008,-1.45,1,5.81,7
260,143.02,143.5,142.41,142.73,140.5303,1.0,-0.1758,-1.7322,-1.5564,38.9081,-91.2829,25.9873,-3.14,1,6.72,7
261,143.69,144.79,142.7237,144.09,141.8694,1.0,-0.1583,-1.6707,-1.5124,42.031000000000006,-68.9145,25.448,-0.92,1,4.87,6
262,144.88,145.3,143.1,143.5,141.2885,1.0,-0.2335,-1.7063,-1.4729,40.094,-78.6184,24.9939,-2.84,1,4.2,6
263,144.45,144.96,143.78,144.02,141.8004,1.0,-0.2525,-1.6669999999999998,-1.4145,41.2213,-70.0658,24.6537,1.75,1,1.69,6
264,144.71,145.13,142.28,143.68,141.4657,1.0,-0.294,-1.6454,-1.3514,40.2005,-75.6579,24.5568,-0.61,1,1.82,6
265,144.49,146.11,143.1601,145.83,143.5826,1.0,-0.2814,-1.5593,-1.2779,44.7652,-72.0554,24.4524,0.67,0,-0.76,4
266,145.01,146.16,143.62,143.73,141.5149,1.0,-0.4381,-1.6457,-1.2075,38.4238,-88.5307,24.6741,-2.86,1,0.44,5
267,147.17,148.28,145.38,145.82,143.5727,1.0,-0.4202,-1.5181,-1.0979999999999999,42.9844,-73.73,25.0895,0.4,0,-3.04,3
268,145.13,147.16,145.11,146.28,144.0256,1.0,-0.5531,-1.5461,-0.9929,44.053000000000004,-70.3919,26.258000000000003,-2.7,0,-2.16,3
269,145.77,146.7,145.1199,145.63,143.3856,1.0,-0.7514,-1.6061,-0.8546,42.1665,-75.1089,26.8935,-9.36,0,-2.1,3
270,145.52,146.0693,144.61,145.87,143.6219,1.0,-0.9263,-1.5931,-0.6668,42.6597,-73.3672,27.3155,-9.5,0,-1.82,3
271,146.87,146.87,144.94,145.01,142.7752,1.0,-1.1426,-1.5778,-0.4352,40.3377,-79.6081,27.413,-9.44,0,-1.31,3
272,143.66,146.74,143.66,146.34,144.0847,1.0,-1.2983,-1.4478,-0.1496,42.8283,-69.9565,27.6257,-7.59,0,-0.5,4
273,143.78,144.5,142.2,142.27,140.0774,1.0,-1.5713,-1.3963,0.175,30.6635,-99.492,27.7879,-13.18,1,1.44,6
274,143.32,144.4798,142.21,144.29,142.0663,1.0,-1.4636,-0.8958,0.5679,33.9973,-84.8947,26.7509,-8.89,1,1.51,6
275,147.5,147.5,143.84,145.16,142.9229,1.0,-1.3833,-0.4495,0.9338,35.5427,-80.3267,25.6227,-7.6,1,1.1,6
276,147.16,147.45,145.15,146.59,144.3308,1.0,-1.2416,0.0379,1.2796,38.1926,-69.7105,24.7933,-7.08,0,-0.95,4
277,145.74,146.09,142.51,145.42,143.1789,1.0,-1.0759999999999998,0.514,1.59,34.4815,-78.3964,24.2338,-8.19,1,0.44,5
278,155.19,155.19,146.02,148.98,146.684,1.0,-0.6257,1.2333,1.859,41.5261,-70.2811,22.9162,-4.89,0,-3.91,3
279,155.25,155.54,154.4,154.99,152.6014,1.0,-0.2445,1.7709,2.0154,61.0919,-26.3298,22.4125,1.65,0,-8.52,2
280,155.02,155.98,154.48,155.37,152.9755,1.0,-0.257,1.8195,2.0765,62.8299,-12.5773,21.9667,1.57,0,-12.9,1
281,153.9,155.81,153.78,154.45,152.0697,1.0,-0.3245,1.8163,2.1408,60.2901,-22.2951,21.4146,0.46,0,-10.0,2
282,154.34,154.45,153.46,153.93,151.5577,1.0,-0.3425,1.8795,2.2219,58.8131,-33.5433,20.8997,0.87,0,-8.63,2
283,153.58,155.45,152.89,155.45,153.0543,1.0,-0.3218,1.9857,2.3075,65.4177,-17.2911,21.0188,2.91,0,-8.72,2
284,153.17,153.33,152.22,153.18,150.8193,1.0,-0.4503,1.9377,2.388,59.0388,-50.0,21.1471,2.93,0,-7.64,2
285,153.97,154.17,152.38,152.76,150.4058,1.0,-0.4213,2.0793,2.5006,57.6983,-56.0519,22.4998,-2.71,0,-3.72,3
286,153.42,154.43,153.33,153.67,151.3017,1.0,-0.3333,2.2726,2.6059,61.7652,-42.9395,23.8457,-2.03,1,1.3,6
287,154.0,154.24,153.31,153.61,151.2427,1.0,-0.2956,2.3936,2.6892,61.5995,-43.803999999999995,24.6242,-2.49,1,1.73,6
288,153.73,154.35,153.03,153.87,151.4986,1.0,-0.2438,2.5193,2.7631,62.6928,-36.4829,25.5666,-0.08,1,0.57,5
289,153.84,154.17,152.67,153.34,150.9768,1.0,-0.2074,2.6166,2.8241,61.3958,-33.4681,26.5814,0.08,1,0.58,5
290,154.9,154.9,153.31,153.8,151.4297,1.0,-0.1191,2.7568,2.8759,63.1657,-26.2915,27.7617,-0.19,1,1.62,6
291,154.0,154.58,152.91,153.99,151.6168,1.0,-0.057,2.8487,2.9057,63.8718,-21.4863,28.6502,0.98,0,-0.8,4
292,153.38,153.98,152.63,153.06,150.7011,1.0,-0.0146,2.9053,2.92,61.9378,-28.9984,29.7436,4.1,0,-0.3,4
293,151.27,153.34,151.13,152.54,150.1891,1.0,0.1064,3.03,2.9236,60.8496,-33.1987,31.1735,6.01,1,1.11,6
294,153.6,154.57,149.71,150.25,147.9344,1.0,0.301,3.198,2.897,55.6667,-47.8326,32.983000000000004,3.19,1,3.31,6
295,155.94,156.06,154.72,155.47,153.07399999999998,1.0,0.7773,3.5989999999999998,2.8218,77.3377,-8.8191,34.9318,7.96,0,-1.58,3
296,156.01,156.65,155.05,155.7,153.3004,1.0,0.8996,3.5271,2.6275,78.5895,-7.1001,34.0238,9.12,0,-2.32,3
297,154.7,156.42,154.67,156.1,153.6943,1.0,0.958,3.3605,2.4026,80.6988,-2.4335,32.7897,12.45,0,-2.26,3
298,152.45,154.07,152.31,153.95,151.5774,1.0,0.8953,3.0584,2.1631,77.7133,-7.9487,31.5179,10.16,1,0.04,5
299,153.63,153.94,152.11,153.26,150.2831,1.0,0.9079,2.8471,1.9392,76.6364,-12.4328,30.791,9.58,1,0.42,5
300,153.87,154.88,153.45,153.99,150.9989,1.0,0.894,2.6063,1.7123,80.4558,-6.4869,30.0469,9.46,0,-0.81,4
301,149.03,153.7,149.03,153.01,150.0379,1.0,0.6979,2.1867,1.4888,79.1612,-5.2075,28.2837,9.37,0,-2.1,3
302,146.76,148.98,146.76,148.96,146.0666,1.0,0.4048,1.7191,1.3143,72.0581,-0.2345,26.6689,6.69,1,7.01,7
303,146.52,147.14,145.81,146.53,143.6838,1.0,0.2965,1.5096,1.2131,65.5079,-20.4188,26.5362,4.09,1,9.62,7
304,145.59,147.49,144.27,147.06,144.2035,1.0,0.3287,1.4677,1.139,68.7731,-13.4817,27.358,6.38,1,9.49,7
305,147.54,148.09,146.84,147.51,144.6447,1.0,0.2821,1.3389,1.0568,71.5862,-7.5916,28.243000000000002,6.31,1,6.93,7
306,145.1,147.2,144.96,146.58,143.7328,1.0,0.1229,1.1092,0.9863,69.1658,-8.6835,26.8141,4.75,1,6.55,7
307,144.09,144.3,143.27,143.65,140.8597,1.0,-0.0609,0.8946,0.9555,58.9311,-25.8264,25.6599,2.6,1,10.14,8
308,143.9225,144.16,143.31,143.79,140.997,1.0,-0.0647,0.9061,0.9708,59.812,-22.9339,26.1966,1.99,1,9.04,7
309,144.47,144.6,143.3762,143.68,140.8891,1.0,-0.0937,0.8932,0.987,59.3689,-25.2066,26.8882,2.05,1,5.18,7
310,143.91,144.9,143.87,144.53,141.7226,1.0,-0.1354,0.875,1.0104,64.4692,-17.2222,27.5606,1.36,1,1.96,6
311,143.5,143.95,143.18,143.64,140.8499,1.0,-0.2917,0.7525,1.0442,61.231,-33.7037,27.7492,0.3,1,3.35,6
312,142.44,142.68,141.85,142.27,139.5065,1.0,-0.4414,0.6758,1.1172,55.424,-59.0741,28.63,-1.39,1,5.14,7
313,141.22,142.92,141.16,142.44,139.6732,1.0,-0.5199,0.7076,1.2275,56.3973,-55.9259,30.6795,-1.58,1,4.06,6
314,141.88,142.0,140.45,140.68,137.9474,1.0,-0.6369,0.7206,1.3575,47.5406,-88.5185,32.8867,-4.09,1,2.91,6
315,141.41,142.04,141.11,141.2,138.4573,1.0,-0.6109,0.9058,1.5167,50.3462,-78.8889,34.6676,-2.5,1,2.54,6
316,141.48,141.88,140.87,141.83,139.0751,1.0,-0.5933,1.0762,1.6695,53.9266,-67.2222,37.1865,-1.83,1,1.81,6
317,141.91,142.38,141.05,141.05,138.3102,1.0,-0.604,1.2138,1.8178,49.8244,-64.4737,39.7433,-2.88,1,3.41,6
318,141.6,142.15,141.01,141.8,139.0457,1.0,-0.5176,1.4512,1.9688,54.1273,-53.5088,42.6534,-2.32,1,1.8,6
319,142.94,143.35,140.06,141.63,138.879,1.0,-0.4414,1.6568,2.0982,53.278,-55.9942,45.5852,-2.17,1,0.63,5
320,143.6,143.8792,142.9,143.17,140.389,1.0,-0.2962,1.9123,2.2085,63.1057,-33.4795,48.7424,2.29,0,-0.72,4
321,143.73,144.18,143.27,143.34,140.5557,1.0,-0.2286,2.0539,2.2826,64.3219,-30.9942,50.0599,2.7,0,-2.61,3
322,144.29,144.52,143.45,143.66,140.8695,1.0,-0.1523,2.1875,2.3397,66.5642,-26.3158,50.9927,2.74,0,-2.41,3
323,144.22,145.46,143.81,144.02,141.2225,1.0,-0.0843,2.2935,2.3778,69.0799,-21.0526,51.7619,2.6,0,-2.15,3
324,143.25,144.89,143.17,144.77,141.958,1.0,-0.04,2.3589,2.3989,74.5288,-1.9139,52.1245,4.93,0,-3.65,3
325,143.71,144.12,143.05,143.7,140.9087,1.0,-0.0773,2.3316,2.4089,71.5566,-13.6054,52.7895,2.24,0,-1.86,3
326,143.72,144.27,143.01,143.66,140.8695,1.0,-0.0564,2.3718,2.4282,71.4409,-14.2857,53.9072,3.67,0,-1.99,3
327,144.19,144.5,143.5,143.93,141.1343,1.0,-0.0496,2.3927,2.4423,73.3097,-9.6939,55.1108,3.24,0,-0.75,4
328,143.68,144.49,143.19,144.12,141.3206,1.0,-0.0976,2.3571,2.4547,74.5846,-6.3032,55.8394,3.66,0,-0.76,4
329,140.91,144.04,140.62,143.8,141.0068,1.0,-0.221,2.258,2.4791,73.8741,-3.4335,56.6282,4.81,0,-0.14,4
330,139.39,141.22,138.62,140.88,138.1435,1.0,-0.40299999999999997,2.1313,2.5343,65.7639,-33.3913,57.6626,1.68,1,3.08,6
331,141.5,141.74,140.35,140.64,137.9082,1.0,-0.3992,2.2358,2.6351,64.9331,-37.5652,60.2892,1.5,1,4.05,6
332,141.26,141.5844,140.61,140.92,138.1827,1.0,-0.3737,2.3612,2.7349,66.6862,-32.6957,60.7848,2.24,1,2.73,6
333,139.845,141.6,139.76,141.42,138.673,1.0,-0.3699,2.4584,2.8283,69.8116,-24.0,60.8986,2.42,1,2.2,6
334,142.11,142.8,139.73,139.84,137.1237,1.0,-0.425,2.4957,2.9208,64.9981,-51.4783,61.0212,0.32,1,4.01,6
335,140.4,141.5,140.23,141.46,138.7123,1.0,-0.359,2.668,3.0269999999999997,76.6313,-0.8989,61.1533,2.12,1,2.61,6
336,141.0,141.0,139.89,139.99,137.2708,1.0,-0.4327,2.6841,3.1168,72.4814,-23.8426,61.8137,0.21,1,3.74,6
337,140.72,141.02,140.26,140.69,137.9572,1.0,-0.4097,2.8152,3.225,78.658,-6.962000000000001,62.7543,1.73,1,0.19,5
338,139.41,140.7501,139.025,140.46,137.7317,1.0,-0.457,2.8704,3.3274,78.0883,-5.3034,63.2479,0.67,1,0.18,5
339,139.3,139.65,138.84,138.99,136.2902,1.0,-0.5191,2.9226,3.4416,73.9636,-25.7792,63.8854,2.0,1,1.89,6
340,138.85,139.43,138.82,139.2,136.4962,1.0,-0.4751,3.0963,3.5714,75.8578,-21.578000000000003,65.0414,2.27,1,2.18,6
341,139.25,139.3571,138.64,139.14,136.4373,1.0,-0.4387,3.2515,3.6902,75.6926,-22.7784,66.388,2.48,1,0.69,5
342,138.74,138.79,137.05,138.68,135.9863,1.0,-0.3913,3.4085,3.7999,74.4482,-30.8693,67.8704,2.15,1,2.73,6
343,138.95,139.8,138.82,139.0,136.3,1.0,-0.2915,3.6062,3.8977,76.9945,-23.5089,69.7167,1.89,1,0.97,5
344,139.06,139.98,138.79,139.52,136.8099,1.0,-0.1971,3.7734,3.9706,81.1842,-13.4061,69.3096,2.82,1,1.15,6
345,139.365,139.77,138.5959,139.34,136.6334,1.0,-0.1408,3.8789999999999996,4.0198,80.8492,-13.354000000000001,68.8713,3.62,1,1.1,6
346,138.78,139.83,138.59,139.78,137.0649,1.0,-0.0793,3.9758,4.0551,84.2537,-6.6227,68.4427,4.435,0,-0.77,4
347,140.0,140.2786,138.76,138.96,136.2608,1.0,-0.0783,3.9966,4.0749,83.0161,-16.0246,67.9812,3.45,1,0.24,5
348,137.89,140.15,137.595,139.79,137.0747,1.0,-0.046,4.0485,4.0945,89.6381,-3.9867,67.2687,4.77,0,-0.64,4
349,137.08,137.435,136.7,136.99,134.3291,1.0,-0.1346,3.9714,4.1059,86.1864,-7.7044,66.5214,3.7,1,1.66,6
350,137.14,137.435,136.28,136.93,134.2703,1.0,-0.0393,4.1003,4.1396,86.0942,-7.8236,66.2267,4.81,1,2.03,6
351,135.91,136.66,135.28,136.66,134.0055,1.0,0.0618,4.2113,4.1494,85.6954,-9.5571,65.9093,4.24,1,2.8,6
352,137.38,137.48,136.3,136.53,133.878,1.0,0.1852,4.3191,4.1339999999999995,85.5096,-10.1931,65.7415,4.49,1,2.76,6
353,136.43,137.12,136.11,137.11,134.4468,1.0,0.3196,4.4073,4.0877,90.3729,-0.1071,64.2307,5.58,1,2.62,6
354,136.23,136.75,135.98,136.7,134.0447,1.0,0.3888,4.3966,4.0078,89.9996,-0.5133,62.6429,6.41,1,2.22,6
355,135.1,135.83,135.1,135.72,133.0838,1.0,0.4502,4.3607,3.9106,89.0577,-3.5144,60.9731,6.64,1,3.99,6
356,135.67,135.9,134.8398,135.345,132.716,1.0,0.5533,4.3513,3.798,88.6789,-5.9105,59.2789,6.815,1,1.61,6
357,135.52,136.27,134.62,135.51,132.8778,1.0,0.6545,4.3142,3.6597,89.9513,-4.8562,57.4543,6.76,1,1.39,6
358,133.47,135.09,133.25,135.02,132.3974,1.0,0.6913,4.1873,3.4961,89.5373,-0.4838,55.4894,13.67,1,1.61,6
359,133.08,133.82,132.75,133.29,130.701,1.0,0.6911,4.0143,3.3233,87.9035,-3.9143,53.5006,11.66,1,3.18,6
360,132.46,132.94,132.05,132.12,129.5537,1.0,0.7608,3.9113,3.1505,86.5883,-6.1012,51.5136,10.17,1,4.89,6
361,131.65,132.445,131.12,132.42,129.8479,1.0,0.8817,3.842,2.9603,88.8894,-0.1931,49.4922,10.48,1,4.2,6
362,131.35,132.22,131.22,132.04,128.9203,1.0,0.9273,3.6671,2.7399,88.5309,-1.4151,47.3845,10.16,1,4.16,6
363,130.54,132.09,130.45,131.53,128.4223,1.0,0.9212,3.4293,2.508,88.0504,-4.4025,45.1456,11.56,1,4.29,6
364,129.13,130.5,128.9,130.29,127.2116,1.0,0.85,3.1277,2.2777,86.802,-1.8868,42.7516,10.21,1,5.67,7
365,128.31,129.19,128.16,129.08,126.0302,1.0,0.7584,2.8236,2.0652,85.4221,-11.4914,40.391999999999996,9.08,1,6.37,7
366,127.975,129.39,127.78,128.53,125.4932,1.0,0.6419,2.5176,1.8756,84.749,-15.9739,38.0571,8.75,1,5.21,7
367,127.03,130.49,127.01,128.75,125.708,1.0,0.4312,2.1464,1.7152,86.2277,-14.1694,35.5427,8.76,1,3.85,6
368,121.15,121.39,120.62,121.35,118.4829,1.0,0.0116,1.6189,1.6074,69.7332,-25.7683,32.8348,1.35,1,11.37,8
369,120.93,121.63,120.66,121.63,118.7563,1.0,0.0712,1.6756,1.6045,72.7965,-19.1489,32.7959,2.59,1,10.16,8
370,122.14,122.35,121.6,121.95,119.0687,1.0,0.1085,1.6951,1.5867,76.35600000000001,-10.8889,32.7003,2.7,1,9.35,7
371,121.67,122.44,121.6,121.94,119.0589,1.0,0.1032,1.6628,1.5596,76.3224,-8.3752,31.2643,2.19,1,8.15,7
372,120.42,122.1,120.28,121.88,119.0003,1.0,0.0646,1.5983,1.5337,76.1335,-3.4976,29.7179,2.77,1,7.03,7
373,119.55,120.1,119.5,119.97,117.1355,1.0,-0.0187,1.4989,1.5176,68.7662,-16.6008,28.2097,0.98,1,8.36,7
374,120.0,120.81,119.77,120.08,117.2429,1.0,0.0224,1.5447,1.5223,69.9205,-12.0661,27.7464,2.17,1,8.47,7
375,120.45,120.45,119.7346,120.0,117.1648,1.0,0.0528,1.5695,1.5166,69.5756,-8.7108,26.8471,3.39,1,1.32,6
376,119.4,120.09,119.37,119.78,116.95,1.0,0.083,1.5864,1.5034,68.658,-12.5436,26.1135,3.76,1,1.81,6
377,120.0,120.5,119.71,119.99,117.155,1.0,0.1246,1.6073,1.4827,70.5438,-8.885,25.564,3.84,1,1.91,6
378,118.34,120.24,118.22,120.0,117.1648,1.0,0.1377,1.5893,1.4515,70.6296,-4.3796,24.5105,4.18,1,1.89,6
379,119.11,119.62,118.81,119.04,116.2274,1.0,0.125,1.5421,1.4171,67.0588,-17.2147,23.5304,2.31,1,2.77,6
380,118.895,119.3,118.21,119.25,116.4325,1.0,0.1714,1.5572,1.3859,68.7568,-13.1528,22.8558,2.49,1,0.7,5
381,118.74,119.93,118.6,119.75,116.9207,1.0,0.1895,1.5325,1.3430000000000002,72.8342,-3.4816,22.3341,2.49,1,0.32,5
382,118.77,119.38,118.3,119.11,116.2958,1.0,0.1321,1.4277,1.2956,70.7742,-6.8522,21.3079,2.59,1,0.87,5
383,117.95,119.43,117.94,118.99,116.1786,1.0,0.0757,1.3384,1.2626,70.3832,-9.4218,20.524,2.7,1,0.77,5
384,116.78,118.16,116.47,117.91,115.1241,1.0,-0.0266,1.2171,1.2437,66.6549,-7.3529,19.6798,0.85,1,2.03,6
385,115.92,116.8642,115.81,116.61,113.8549,1.0,-0.0958,1.1545,1.2504,61.1947,-43.1923,19.553,-0.34,1,3.31,6
